asset_id,date,ride_id,ride_name,tickets_sold,attendance,capacity,operational_hours,scheduled_maintenance_hours,uptime,downtime
Aquarabia,2025-01-13 00:00:00+00:00,RDL,Rapid Downstream Loop,4989,4992,5000,10,4,6,4
Aquarabia,2025-01-13 00:00:00+00:00,SMW,Splash Mountain Wave,4785,5283,4800,10,4,6,4
Aquarabia,2025-01-13 00:00:00+00:00,FJT,Fun Jet Tubes,4154,4802,4200,9,4,5,4
Aquarabia,2025-01-13 00:00:00+00:00,WTR4,Aqua Loop,5482,5614,5500,9,1,8,1
Six Flags,2025-01-14 00:00:00+00:00,SRT,Siroccos Tower,6927,6812,8000,9,1,8,1
Six Flags,2025-01-14 00:00:00+00:00,ELT,Electric Light Tour,2730,2626,3500,7,2,5,2
Six Flags,2025-01-14 00:00:00+00:00,MLP,Magic Lantern Parade,3512,3347,4000,6,2,4,2
Six Flags,2025-01-14 00:00:00+00:00,GDC,Grand Canyon Coaster,4190,4037,5200,6,3,3,3
Six Flags,2025-01-14 00:00:00+00:00,HRA,High Roller Adventure,5056,4947,6000,9,1,8,1
Six Flags,2025-01-14 00:00:00+00:00,SKW,Skywatch,5623,5463,6500,10,1,9,1
Six Flags,2025-01-14 00:00:00+00:00,TWE,Twilight Express,5826,5751,7800,9,4,5,4
Six Flags,2025-01-14 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3483,3381,4500,8,2,6,2
Six Flags,2025-01-14 00:00:00+00:00,KCB,Kiddie Carousel Bay,2769,2652,3000,8,4,4,4
Six Flags,2025-01-14 00:00:00+00:00,FLF,Falcons Flight,7774,7652,9000,9,1,8,1
Aquarabia,2025-01-14 00:00:00+00:00,AQL,Aqua Lake Raft,2855,2700,3800,8,4,4,4
Aquarabia,2025-01-14 00:00:00+00:00,FJT,Fun Jet Tubes,3068,2915,4200,7,3,4,3
Aquarabia,2025-01-14 00:00:00+00:00,SMW,Splash Mountain Wave,3167,3092,4800,9,3,6,3
Aquarabia,2025-01-14 00:00:00+00:00,RDL,Rapid Downstream Loop,3455,3310,5000,7,4,3,4
Aquarabia,2025-01-14 00:00:00+00:00,WTR4,Aqua Loop,4043,3880,5500,8,1,7,1
Aquarabia,2025-01-14 00:00:00+00:00,WTR3,Splash Zone,6054,5887,8000,10,2,8,2
Aquarabia,2025-01-14 00:00:00+00:00,WTR2,Lazy River,3600,3514,5000,9,3,6,3
Aquarabia,2025-01-14 00:00:00+00:00,WTR1,Wave Pool,3911,3802,6000,9,2,7,2
Aquarabia,2025-01-14 00:00:00+00:00,SST,Sea Stallion,4743,4571,7000,9,2,7,2
Aquarabia,2025-01-14 00:00:00+00:00,DRD,Dizzy Rapids Drop,2444,2375,3600,8,3,5,3
Six Flags,2025-01-15 00:00:00+00:00,SRT,Siroccos Tower,5656,5463,8000,9,4,5,4
Six Flags,2025-01-15 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3635,3470,4500,6,2,4,2
Six Flags,2025-01-15 00:00:00+00:00,TWE,Twilight Express,5723,5612,7800,10,1,9,1
Six Flags,2025-01-15 00:00:00+00:00,SKW,Skywatch,4390,4245,6500,9,3,6,3
Six Flags,2025-01-15 00:00:00+00:00,FLF,Falcons Flight,6800,6654,9000,7,4,3,4
Six Flags,2025-01-15 00:00:00+00:00,GDC,Grand Canyon Coaster,4187,4113,5200,10,3,7,3
Six Flags,2025-01-15 00:00:00+00:00,MLP,Magic Lantern Parade,2982,2847,4000,7,2,5,2
Six Flags,2025-01-15 00:00:00+00:00,ELT,Electric Light Tour,2610,2543,3500,7,3,4,3
Six Flags,2025-01-15 00:00:00+00:00,HRA,High Roller Adventure,4425,4295,6000,7,3,4,3
Six Flags,2025-01-15 00:00:00+00:00,KCB,Kiddie Carousel Bay,2457,2323,3000,9,2,7,2
Aquarabia,2025-01-15 00:00:00+00:00,DRD,Dizzy Rapids Drop,3276,3136,3600,9,4,5,4
Aquarabia,2025-01-15 00:00:00+00:00,FJT,Fun Jet Tubes,3711,3525,4200,10,4,6,4
Aquarabia,2025-01-15 00:00:00+00:00,SST,Sea Stallion,6861,6666,7000,7,1,6,1
Aquarabia,2025-01-15 00:00:00+00:00,WTR1,Wave Pool,5802,5718,6000,6,1,5,1
Aquarabia,2025-01-15 00:00:00+00:00,WTR2,Lazy River,4806,4697,5000,10,2,8,2
Aquarabia,2025-01-15 00:00:00+00:00,AQL,Aqua Lake Raft,3777,3697,3800,6,4,2,4
Aquarabia,2025-01-15 00:00:00+00:00,WTR4,Aqua Loop,4820,4695,5500,10,4,6,4
Aquarabia,2025-01-15 00:00:00+00:00,RDL,Rapid Downstream Loop,4958,4825,5000,7,3,4,3
Aquarabia,2025-01-15 00:00:00+00:00,SMW,Splash Mountain Wave,4230,4180,4800,9,4,5,4
Aquarabia,2025-01-15 00:00:00+00:00,WTR3,Splash Zone,7286,7089,8000,8,1,7,1
Six Flags,2025-01-16 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3526,3391,4500,9,1,8,1
Six Flags,2025-01-16 00:00:00+00:00,KCB,Kiddie Carousel Bay,2400,2323,3000,9,1,8,1
Six Flags,2025-01-16 00:00:00+00:00,ELT,Electric Light Tour,3021,2847,3500,7,4,3,4
Six Flags,2025-01-16 00:00:00+00:00,MLP,Magic Lantern Parade,3065,2984,4000,10,2,8,2
Six Flags,2025-01-16 00:00:00+00:00,GDC,Grand Canyon Coaster,4320,4245,5200,8,2,6,2
Six Flags,2025-01-16 00:00:00+00:00,HRA,High Roller Adventure,4988,4795,6000,8,4,4,4
Six Flags,2025-01-16 00:00:00+00:00,SKW,Skywatch,4970,4799,6500,8,3,5,3
Six Flags,2025-01-16 00:00:00+00:00,TWE,Twilight Express,6222,6052,7800,10,1,9,1
Six Flags,2025-01-16 00:00:00+00:00,SRT,Siroccos Tower,6236,6146,8000,10,3,7,3
Six Flags,2025-01-16 00:00:00+00:00,FLF,Falcons Flight,7323,7164,9000,9,2,7,2
Aquarabia,2025-01-16 00:00:00+00:00,SST,Sea Stallion,6973,7263,7000,9,2,7,2
Aquarabia,2025-01-16 00:00:00+00:00,AQL,Aqua Lake Raft,3769,4103,3800,8,1,7,1
Aquarabia,2025-01-16 00:00:00+00:00,FJT,Fun Jet Tubes,4173,4695,4200,9,2,7,2
Aquarabia,2025-01-16 00:00:00+00:00,SMW,Splash Mountain Wave,4775,5087,4800,7,1,6,1
Aquarabia,2025-01-16 00:00:00+00:00,RDL,Rapid Downstream Loop,4926,4754,5000,8,3,5,3
Aquarabia,2025-01-16 00:00:00+00:00,WTR4,Aqua Loop,5453,5437,5500,9,4,5,4
Aquarabia,2025-01-16 00:00:00+00:00,WTR3,Splash Zone,7989,8289,8000,9,2,7,2
Aquarabia,2025-01-16 00:00:00+00:00,WTR2,Lazy River,4971,4899,5000,7,2,5,2
Aquarabia,2025-01-16 00:00:00+00:00,WTR1,Wave Pool,5986,6272,6000,6,4,2,4
Aquarabia,2025-01-16 00:00:00+00:00,DRD,Dizzy Rapids Drop,3554,3744,3600,7,3,4,3
Six Flags,2025-01-17 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3531,3466,4500,10,2,8,2
Six Flags,2025-01-17 00:00:00+00:00,TWE,Twilight Express,5664,5472,7800,6,1,5,1
Six Flags,2025-01-17 00:00:00+00:00,SKW,Skywatch,5002,4840,6500,10,4,6,4
Six Flags,2025-01-17 00:00:00+00:00,HRA,High Roller Adventure,4572,4439,6000,6,4,2,4
Six Flags,2025-01-17 00:00:00+00:00,SRT,Siroccos Tower,6088,6020,8000,7,3,4,3
Six Flags,2025-01-17 00:00:00+00:00,MLP,Magic Lantern Parade,3016,2838,4000,8,4,4,4
Six Flags,2025-01-17 00:00:00+00:00,ELT,Electric Light Tour,2851,2660,3500,6,2,4,2
Six Flags,2025-01-17 00:00:00+00:00,KCB,Kiddie Carousel Bay,2356,2195,3000,7,4,3,4
Six Flags,2025-01-17 00:00:00+00:00,GDC,Grand Canyon Coaster,3693,3547,5200,6,1,5,1
Six Flags,2025-01-17 00:00:00+00:00,FLF,Falcons Flight,6425,6241,9000,6,4,2,4
Aquarabia,2025-01-17 00:00:00+00:00,SST,Sea Stallion,6953,7989,7000,7,2,5,2
Aquarabia,2025-01-17 00:00:00+00:00,AQL,Aqua Lake Raft,3777,4277,3800,8,3,5,3
Aquarabia,2025-01-17 00:00:00+00:00,FJT,Fun Jet Tubes,4172,4469,4200,10,2,8,2
Aquarabia,2025-01-17 00:00:00+00:00,SMW,Splash Mountain Wave,4756,4639,4800,8,4,4,4
Aquarabia,2025-01-17 00:00:00+00:00,RDL,Rapid Downstream Loop,4990,5179,5000,8,3,5,3
Aquarabia,2025-01-17 00:00:00+00:00,WTR4,Aqua Loop,5470,5377,5500,7,1,6,1
Aquarabia,2025-01-17 00:00:00+00:00,WTR3,Splash Zone,7983,8379,8000,9,2,7,2
Aquarabia,2025-01-17 00:00:00+00:00,WTR2,Lazy River,4986,5584,5000,10,3,7,3
Aquarabia,2025-01-17 00:00:00+00:00,WTR1,Wave Pool,5974,6502,6000,6,4,2,4
Aquarabia,2025-01-17 00:00:00+00:00,DRD,Dizzy Rapids Drop,3575,4147,3600,7,4,3,4
Six Flags,2025-01-18 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4173,4009,4500,7,2,5,2
Six Flags,2025-01-18 00:00:00+00:00,TWE,Twilight Express,6347,6231,7800,8,4,4,4
Six Flags,2025-01-18 00:00:00+00:00,SKW,Skywatch,6111,6061,6500,6,1,5,1
Six Flags,2025-01-18 00:00:00+00:00,HRA,High Roller Adventure,4913,4736,6000,10,4,6,4
Six Flags,2025-01-18 00:00:00+00:00,KCB,Kiddie Carousel Bay,2533,2449,3000,8,3,5,3
Six Flags,2025-01-18 00:00:00+00:00,MLP,Magic Lantern Parade,3797,3744,4000,8,3,5,3
Six Flags,2025-01-18 00:00:00+00:00,ELT,Electric Light Tour,3011,2899,3500,6,3,3,3
Six Flags,2025-01-18 00:00:00+00:00,SRT,Siroccos Tower,7247,7158,8000,9,2,7,2
Six Flags,2025-01-18 00:00:00+00:00,GDC,Grand Canyon Coaster,4788,4688,5200,10,1,9,1
Six Flags,2025-01-18 00:00:00+00:00,FLF,Falcons Flight,8512,8453,9000,6,1,5,1
Aquarabia,2025-01-18 00:00:00+00:00,SST,Sea Stallion,6330,6270,7000,10,2,8,2
Aquarabia,2025-01-18 00:00:00+00:00,AQL,Aqua Lake Raft,3790,3627,3800,7,1,6,1
Aquarabia,2025-01-18 00:00:00+00:00,WTR1,Wave Pool,5295,5212,6000,9,3,6,3
Aquarabia,2025-01-18 00:00:00+00:00,WTR2,Lazy River,4303,4209,5000,9,4,5,4
Aquarabia,2025-01-18 00:00:00+00:00,WTR3,Splash Zone,7396,7202,8000,8,2,6,2
Aquarabia,2025-01-18 00:00:00+00:00,DRD,Dizzy Rapids Drop,3061,3000,3600,6,3,3,3
Aquarabia,2025-01-18 00:00:00+00:00,RDL,Rapid Downstream Loop,4670,4559,5000,7,2,5,2
Aquarabia,2025-01-18 00:00:00+00:00,SMW,Splash Mountain Wave,4429,4343,4800,9,3,6,3
Aquarabia,2025-01-18 00:00:00+00:00,FJT,Fun Jet Tubes,3467,3417,4200,6,4,2,4
Aquarabia,2025-01-18 00:00:00+00:00,WTR4,Aqua Loop,4981,4836,5500,6,3,3,3
Six Flags,2025-01-19 00:00:00+00:00,SRT,Siroccos Tower,6445,6393,8000,9,3,6,3
Six Flags,2025-01-19 00:00:00+00:00,ELT,Electric Light Tour,2703,2602,3500,6,3,3,3
Six Flags,2025-01-19 00:00:00+00:00,MLP,Magic Lantern Parade,3409,3248,4000,9,1,8,1
Six Flags,2025-01-19 00:00:00+00:00,GDC,Grand Canyon Coaster,4111,3959,5200,9,3,6,3
Six Flags,2025-01-19 00:00:00+00:00,HRA,High Roller Adventure,5146,4990,6000,7,4,3,4
Six Flags,2025-01-19 00:00:00+00:00,SKW,Skywatch,5203,5078,6500,9,4,5,4
Six Flags,2025-01-19 00:00:00+00:00,TWE,Twilight Express,6067,5929,7800,10,4,6,4
Six Flags,2025-01-19 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3344,3282,4500,7,4,3,4
Six Flags,2025-01-19 00:00:00+00:00,KCB,Kiddie Carousel Bay,2347,2164,3000,10,2,8,2
Six Flags,2025-01-19 00:00:00+00:00,FLF,Falcons Flight,7445,7311,9000,6,4,2,4
Aquarabia,2025-01-19 00:00:00+00:00,AQL,Aqua Lake Raft,3559,3429,3800,6,3,3,3
Aquarabia,2025-01-19 00:00:00+00:00,FJT,Fun Jet Tubes,3655,3508,4200,6,1,5,1
Aquarabia,2025-01-19 00:00:00+00:00,SMW,Splash Mountain Wave,4254,4147,4800,9,4,5,4
Aquarabia,2025-01-19 00:00:00+00:00,RDL,Rapid Downstream Loop,4018,3921,5000,10,4,6,4
Aquarabia,2025-01-19 00:00:00+00:00,WTR4,Aqua Loop,5055,4956,5500,10,2,8,2
Aquarabia,2025-01-19 00:00:00+00:00,WTR3,Splash Zone,6537,6352,8000,8,2,6,2
Aquarabia,2025-01-19 00:00:00+00:00,WTR2,Lazy River,4045,3914,5000,6,1,5,1
Aquarabia,2025-01-19 00:00:00+00:00,WTR1,Wave Pool,5607,5530,6000,9,2,7,2
Aquarabia,2025-01-19 00:00:00+00:00,SST,Sea Stallion,5826,5773,7000,6,4,2,4
Aquarabia,2025-01-19 00:00:00+00:00,DRD,Dizzy Rapids Drop,3082,2908,3600,10,1,9,1
Six Flags,2025-01-20 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3662,3510,4500,8,1,7,1
Six Flags,2025-01-20 00:00:00+00:00,TWE,Twilight Express,6156,6016,7800,7,4,3,4
Six Flags,2025-01-20 00:00:00+00:00,SKW,Skywatch,5444,5282,6500,6,3,3,3
Six Flags,2025-01-20 00:00:00+00:00,HRA,High Roller Adventure,5374,5245,6000,10,2,8,2
Six Flags,2025-01-20 00:00:00+00:00,SRT,Siroccos Tower,6730,6620,8000,6,2,4,2
Six Flags,2025-01-20 00:00:00+00:00,MLP,Magic Lantern Parade,3245,3114,4000,7,4,3,4
Six Flags,2025-01-20 00:00:00+00:00,ELT,Electric Light Tour,2925,2828,3500,7,2,5,2
Six Flags,2025-01-20 00:00:00+00:00,KCB,Kiddie Carousel Bay,2761,2682,3000,6,3,3,3
Six Flags,2025-01-20 00:00:00+00:00,GDC,Grand Canyon Coaster,4417,4268,5200,8,1,7,1
Six Flags,2025-01-20 00:00:00+00:00,FLF,Falcons Flight,7802,7651,9000,9,2,7,2
Aquarabia,2025-01-20 00:00:00+00:00,WTR4,Aqua Loop,5442,5383,5500,9,3,6,3
Aquarabia,2025-01-20 00:00:00+00:00,AQL,Aqua Lake Raft,3785,4067,3800,9,2,7,2
Aquarabia,2025-01-20 00:00:00+00:00,FJT,Fun Jet Tubes,4176,4827,4200,9,1,8,1
Aquarabia,2025-01-20 00:00:00+00:00,SMW,Splash Mountain Wave,4779,4801,4800,9,4,5,4
Aquarabia,2025-01-20 00:00:00+00:00,RDL,Rapid Downstream Loop,4985,5616,5000,8,3,5,3
Aquarabia,2025-01-20 00:00:00+00:00,DRD,Dizzy Rapids Drop,3524,3419,3600,7,3,4,3
Aquarabia,2025-01-20 00:00:00+00:00,WTR3,Splash Zone,7977,8020,8000,9,2,7,2
Aquarabia,2025-01-20 00:00:00+00:00,WTR2,Lazy River,4981,5171,5000,10,4,6,4
Aquarabia,2025-01-20 00:00:00+00:00,WTR1,Wave Pool,5964,5932,6000,7,3,4,3
Aquarabia,2025-01-20 00:00:00+00:00,SST,Sea Stallion,6972,6996,7000,9,3,6,3
Six Flags,2025-01-21 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3645,3497,4500,6,4,2,4
Six Flags,2025-01-21 00:00:00+00:00,TWE,Twilight Express,6523,6438,7800,7,2,5,2
Six Flags,2025-01-21 00:00:00+00:00,SKW,Skywatch,5088,4946,6500,9,4,5,4
Six Flags,2025-01-21 00:00:00+00:00,HRA,High Roller Adventure,5168,5043,6000,9,4,5,4
Six Flags,2025-01-21 00:00:00+00:00,KCB,Kiddie Carousel Bay,2449,2264,3000,6,3,3,3
Six Flags,2025-01-21 00:00:00+00:00,MLP,Magic Lantern Parade,3243,3056,4000,6,2,4,2
Six Flags,2025-01-21 00:00:00+00:00,ELT,Electric Light Tour,2789,2722,3500,7,1,6,1
Six Flags,2025-01-21 00:00:00+00:00,SRT,Siroccos Tower,7119,7005,8000,7,1,6,1
Six Flags,2025-01-21 00:00:00+00:00,GDC,Grand Canyon Coaster,4411,4335,5200,8,1,7,1
Six Flags,2025-01-21 00:00:00+00:00,FLF,Falcons Flight,7448,7303,9000,7,3,4,3
Aquarabia,2025-01-21 00:00:00+00:00,DRD,Dizzy Rapids Drop,3580,3823,3600,9,2,7,2
Aquarabia,2025-01-21 00:00:00+00:00,AQL,Aqua Lake Raft,3746,3602,3800,9,3,6,3
Aquarabia,2025-01-21 00:00:00+00:00,WTR1,Wave Pool,5983,6711,6000,7,3,4,3
Aquarabia,2025-01-21 00:00:00+00:00,WTR2,Lazy River,4957,4866,5000,9,1,8,1
Aquarabia,2025-01-21 00:00:00+00:00,WTR3,Splash Zone,7919,7807,8000,8,2,6,2
Aquarabia,2025-01-21 00:00:00+00:00,SST,Sea Stallion,6988,7609,7000,8,1,7,1
Aquarabia,2025-01-21 00:00:00+00:00,RDL,Rapid Downstream Loop,4981,4813,5000,6,2,4,2
Aquarabia,2025-01-21 00:00:00+00:00,SMW,Splash Mountain Wave,4752,4801,4800,8,3,5,3
Aquarabia,2025-01-21 00:00:00+00:00,FJT,Fun Jet Tubes,4159,4652,4200,8,3,5,3
Aquarabia,2025-01-21 00:00:00+00:00,WTR4,Aqua Loop,5458,5392,5500,7,2,5,2
Six Flags,2025-01-22 00:00:00+00:00,SRT,Siroccos Tower,6204,6029,8000,9,1,8,1
Six Flags,2025-01-22 00:00:00+00:00,ELT,Electric Light Tour,2507,2352,3500,10,4,6,4
Six Flags,2025-01-22 00:00:00+00:00,MLP,Magic Lantern Parade,2880,2739,4000,9,3,6,3
Six Flags,2025-01-22 00:00:00+00:00,GDC,Grand Canyon Coaster,4247,4107,5200,6,2,4,2
Six Flags,2025-01-22 00:00:00+00:00,HRA,High Roller Adventure,4513,4430,6000,6,4,2,4
Six Flags,2025-01-22 00:00:00+00:00,SKW,Skywatch,5342,5234,6500,9,4,5,4
Six Flags,2025-01-22 00:00:00+00:00,TWE,Twilight Express,6484,6333,7800,10,4,6,4
Six Flags,2025-01-22 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3621,3460,4500,6,3,3,3
Six Flags,2025-01-22 00:00:00+00:00,FLF,Falcons Flight,7300,7234,9000,9,1,8,1
Six Flags,2025-01-22 00:00:00+00:00,KCB,Kiddie Carousel Bay,2347,2154,3000,6,4,2,4
Aquarabia,2025-01-22 00:00:00+00:00,AQL,Aqua Lake Raft,3525,3421,3800,10,3,7,3
Aquarabia,2025-01-22 00:00:00+00:00,SST,Sea Stallion,5674,5592,7000,9,2,7,2
Aquarabia,2025-01-22 00:00:00+00:00,WTR1,Wave Pool,4825,4638,6000,7,1,6,1
Aquarabia,2025-01-22 00:00:00+00:00,WTR2,Lazy River,4224,4081,5000,9,4,5,4
Aquarabia,2025-01-22 00:00:00+00:00,WTR3,Splash Zone,6895,6787,8000,9,2,7,2
Aquarabia,2025-01-22 00:00:00+00:00,DRD,Dizzy Rapids Drop,3212,3015,3600,10,4,6,4
Aquarabia,2025-01-22 00:00:00+00:00,RDL,Rapid Downstream Loop,4164,4093,5000,9,2,7,2
Aquarabia,2025-01-22 00:00:00+00:00,SMW,Splash Mountain Wave,4487,4345,4800,9,3,6,3
Aquarabia,2025-01-22 00:00:00+00:00,FJT,Fun Jet Tubes,3532,3352,4200,8,1,7,1
Aquarabia,2025-01-22 00:00:00+00:00,WTR4,Aqua Loop,4916,4771,5500,9,4,5,4
Six Flags,2025-01-23 00:00:00+00:00,SRT,Siroccos Tower,5962,5885,8000,8,2,6,2
Six Flags,2025-01-23 00:00:00+00:00,ELT,Electric Light Tour,2292,2183,3500,8,2,6,2
Six Flags,2025-01-23 00:00:00+00:00,MLP,Magic Lantern Parade,2752,2662,4000,7,2,5,2
Six Flags,2025-01-23 00:00:00+00:00,GDC,Grand Canyon Coaster,3490,3361,5200,7,4,3,4
Six Flags,2025-01-23 00:00:00+00:00,HRA,High Roller Adventure,4083,3895,6000,9,1,8,1
Six Flags,2025-01-23 00:00:00+00:00,SKW,Skywatch,4541,4474,6500,7,2,5,2
Six Flags,2025-01-23 00:00:00+00:00,TWE,Twilight Express,4882,4797,7800,8,3,5,3
Six Flags,2025-01-23 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3394,3278,4500,9,1,8,1
Six Flags,2025-01-23 00:00:00+00:00,FLF,Falcons Flight,5903,5733,9000,8,3,5,3
Six Flags,2025-01-23 00:00:00+00:00,KCB,Kiddie Carousel Bay,2037,1932,3000,8,3,5,3
Aquarabia,2025-01-23 00:00:00+00:00,AQL,Aqua Lake Raft,3607,3514,3800,8,3,5,3
Aquarabia,2025-01-23 00:00:00+00:00,SST,Sea Stallion,6968,6932,7000,6,1,5,1
Aquarabia,2025-01-23 00:00:00+00:00,WTR1,Wave Pool,5981,5888,6000,7,1,6,1
Aquarabia,2025-01-23 00:00:00+00:00,WTR2,Lazy River,4762,4610,5000,9,3,6,3
Aquarabia,2025-01-23 00:00:00+00:00,WTR3,Splash Zone,7873,7818,8000,8,1,7,1
Aquarabia,2025-01-23 00:00:00+00:00,DRD,Dizzy Rapids Drop,3565,3686,3600,9,2,7,2
Aquarabia,2025-01-23 00:00:00+00:00,RDL,Rapid Downstream Loop,4650,4552,5000,10,4,6,4
Aquarabia,2025-01-23 00:00:00+00:00,SMW,Splash Mountain Wave,4467,4407,4800,6,2,4,2
Aquarabia,2025-01-23 00:00:00+00:00,FJT,Fun Jet Tubes,3809,3690,4200,6,3,3,3
Aquarabia,2025-01-23 00:00:00+00:00,WTR4,Aqua Loop,5456,5555,5500,6,1,5,1
Six Flags,2025-01-24 00:00:00+00:00,FLF,Falcons Flight,8040,7897,9000,8,2,6,2
Six Flags,2025-01-24 00:00:00+00:00,ELT,Electric Light Tour,3216,3111,3500,9,2,7,2
Six Flags,2025-01-24 00:00:00+00:00,MLP,Magic Lantern Parade,3309,3132,4000,6,2,4,2
Six Flags,2025-01-24 00:00:00+00:00,GDC,Grand Canyon Coaster,4596,4510,5200,9,1,8,1
Six Flags,2025-01-24 00:00:00+00:00,HRA,High Roller Adventure,4878,4715,6000,6,2,4,2
Six Flags,2025-01-24 00:00:00+00:00,SKW,Skywatch,5265,5093,6500,9,4,5,4
Six Flags,2025-01-24 00:00:00+00:00,TWE,Twilight Express,6246,6072,7800,6,4,2,4
Six Flags,2025-01-24 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4102,3967,4500,10,2,8,2
Six Flags,2025-01-24 00:00:00+00:00,SRT,Siroccos Tower,7641,7558,8000,10,4,6,4
Six Flags,2025-01-24 00:00:00+00:00,KCB,Kiddie Carousel Bay,2793,2650,3000,6,1,5,1
Aquarabia,2025-01-24 00:00:00+00:00,DRD,Dizzy Rapids Drop,3578,3606,3600,9,4,5,4
Aquarabia,2025-01-24 00:00:00+00:00,FJT,Fun Jet Tubes,4159,4148,4200,10,3,7,3
Aquarabia,2025-01-24 00:00:00+00:00,SMW,Splash Mountain Wave,4770,4982,4800,6,3,3,3
Aquarabia,2025-01-24 00:00:00+00:00,RDL,Rapid Downstream Loop,4988,5168,5000,9,2,7,2
Aquarabia,2025-01-24 00:00:00+00:00,WTR4,Aqua Loop,5445,5312,5500,9,1,8,1
Aquarabia,2025-01-24 00:00:00+00:00,WTR3,Splash Zone,7979,8595,8000,7,3,4,3
Aquarabia,2025-01-24 00:00:00+00:00,WTR2,Lazy River,4960,5266,5000,9,4,5,4
Aquarabia,2025-01-24 00:00:00+00:00,WTR1,Wave Pool,5975,6191,6000,10,1,9,1
Aquarabia,2025-01-24 00:00:00+00:00,SST,Sea Stallion,6631,6575,7000,8,4,4,4
Aquarabia,2025-01-24 00:00:00+00:00,AQL,Aqua Lake Raft,3614,3483,3800,8,2,6,2
Six Flags,2025-01-25 00:00:00+00:00,TWE,Twilight Express,4972,4843,7800,9,3,6,3
Six Flags,2025-01-25 00:00:00+00:00,SKW,Skywatch,3853,3722,6500,9,4,5,4
Six Flags,2025-01-25 00:00:00+00:00,HRA,High Roller Adventure,3901,3800,6000,7,1,6,1
Six Flags,2025-01-25 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3052,2922,4500,6,2,4,2
Six Flags,2025-01-25 00:00:00+00:00,MLP,Magic Lantern Parade,2348,2158,4000,9,4,5,4
Six Flags,2025-01-25 00:00:00+00:00,ELT,Electric Light Tour,2276,2167,3500,7,1,6,1
Six Flags,2025-01-25 00:00:00+00:00,KCB,Kiddie Carousel Bay,2041,1929,3000,6,1,5,1
Six Flags,2025-01-25 00:00:00+00:00,GDC,Grand Canyon Coaster,3096,2999,5200,9,1,8,1
Six Flags,2025-01-25 00:00:00+00:00,SRT,Siroccos Tower,4805,4658,8000,6,2,4,2
Six Flags,2025-01-25 00:00:00+00:00,FLF,Falcons Flight,5912,5778,9000,8,4,4,4
Aquarabia,2025-01-25 00:00:00+00:00,SST,Sea Stallion,6823,6630,7000,8,2,6,2
Aquarabia,2025-01-25 00:00:00+00:00,AQL,Aqua Lake Raft,3444,3386,3800,6,4,2,4
Aquarabia,2025-01-25 00:00:00+00:00,FJT,Fun Jet Tubes,3680,3600,4200,9,3,6,3
Aquarabia,2025-01-25 00:00:00+00:00,SMW,Splash Mountain Wave,4417,4263,4800,6,2,4,2
Aquarabia,2025-01-25 00:00:00+00:00,RDL,Rapid Downstream Loop,4628,4551,5000,8,1,7,1
Aquarabia,2025-01-25 00:00:00+00:00,WTR4,Aqua Loop,4835,4641,5500,10,1,9,1
Aquarabia,2025-01-25 00:00:00+00:00,WTR3,Splash Zone,7023,6924,8000,6,4,2,4
Aquarabia,2025-01-25 00:00:00+00:00,WTR2,Lazy River,4424,4359,5000,10,2,8,2
Aquarabia,2025-01-25 00:00:00+00:00,WTR1,Wave Pool,5812,5685,6000,6,1,5,1
Aquarabia,2025-01-25 00:00:00+00:00,DRD,Dizzy Rapids Drop,2951,2881,3600,7,3,4,3
Six Flags,2025-01-26 00:00:00+00:00,TWE,Twilight Express,6479,6415,7800,8,1,7,1
Six Flags,2025-01-26 00:00:00+00:00,SKW,Skywatch,5490,5435,6500,6,2,4,2
Six Flags,2025-01-26 00:00:00+00:00,HRA,High Roller Adventure,5114,4924,6000,9,3,6,3
Six Flags,2025-01-26 00:00:00+00:00,GDC,Grand Canyon Coaster,4008,3857,5200,7,1,6,1
Aquarabia,2025-01-26 00:00:00+00:00,DRD,Dizzy Rapids Drop,3557,3544,3600,7,1,6,1
Six Flags,2025-01-26 00:00:00+00:00,ELT,Electric Light Tour,2887,2822,3500,8,4,4,4
Six Flags,2025-01-26 00:00:00+00:00,KCB,Kiddie Carousel Bay,2357,2286,3000,8,2,6,2
Six Flags,2025-01-26 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3886,3811,4500,9,3,6,3
Six Flags,2025-01-26 00:00:00+00:00,MLP,Magic Lantern Parade,3481,3315,4000,7,3,4,3
Six Flags,2025-01-26 00:00:00+00:00,SRT,Siroccos Tower,6307,6208,8000,6,3,3,3
Aquarabia,2025-01-26 00:00:00+00:00,SMW,Splash Mountain Wave,4755,5095,4800,9,1,8,1
Aquarabia,2025-01-26 00:00:00+00:00,AQL,Aqua Lake Raft,3789,3616,3800,10,1,9,1
